Unnamed: 0,Employee ID,Full_Name,StartDate,ExitDate,Domain,Supervisor,Emails,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance_Score,CurrentEmployee_Rating,Survey_Date,Engagement_Score,Satisfaction_Score,WorkLifeBalance_Score,Training_Date,Trainingprogram_Name,Training_type,Training_outcome,Location,Trainer,Trainingduration,Training_cost,status
1817,2244,Monica Pham,04-08-2022,22-05-2022,IT Manager - Support,Jesse Archer,monica.pham@bilearner.com,PYZ,Active,Contract,Zone C,Temporary,Unk,It/Is,Field Operations,08-12-1949,CT,Driller,Female,47299,Other,Married,Fully Meets,4,01-03-2023,4,2,1,14-12-2022,Leadership Development,Internal,Passed,Nelsonstad,Carrie Thompson,2,804.01,Invalid
251,3678,Ramon Fleming,22-07-2021,22-05-2022,Production Technician I,Chad Ramirez,ramon.fleming@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Unk,Production       ,General - Eng,24-05-1999,MA,Drafter,Male,65321,Asian,Single,Fully Meets,3,20-11-2022,3,4,4,06-09-2022,Customer Service,Internal,Incomplete,Jillside,David Underwood,2,288.16,Valid
2505,2932,Braeden Moss,19-08-2021,25-05-2023,Production Technician I,Lynn Beasley DVM,braeden.moss@bilearner.com,TNS,Terminated for Cause,Part-Time,Zone A,Full-Time,Involuntary,Production       ,Finance & Accounting,13-01-1948,MA,Intern,Male,6449,Hispanic,Widowed,Fully Meets,4,28-04-2023,4,4,3,17-05-2023,Communication Skills,External,Completed,Simpsonland,Alex Scott,2,275.36,Valid
1117,1544,Skye Cochran,09-08-2020,06-11-2022,Production Technician I,Jenna Martin,skye.cochran@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Retirement,Production       ,General - Eng,18-05-1994,MA,Technician,Female,53393,Other,Married,Fully Meets,3,20-06-2023,5,1,5,23-10-2022,Communication Skills,Internal,Passed,Burkeport,Kelly Bennett,3,811.24,Valid
1411,1838,Jayleen Tran,08-07-2019,22-05-2022,Production Technician I,Elizabeth Kaufman,jayleen.tran@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Unk,Production       ,Aerial,16-09-1958,MA,Laborer,Female,4188,White,Widowed,Exceeds,3,01-07-2023,2,1,1,14-01-2023,Communication Skills,External,Incomplete,Collinsshire,Kimberly Richardson,5,582.7,Valid
2113,2540,London Bautista,18-10-2022,10-01-2023,Software Engineering Manager,Caroline Brooks,london.bautista@bilearner.com,CCDR,Active,Contract,Zone B,Part-Time,Resignation,Software Engineering,Finance & Accounting,26-08-1994,MA,Svp,Female,61856,Black,Divorced,Fully Meets,4,16-04-2023,3,4,4,12-10-2022,Project Management,Internal,Failed,Victortown,James Gibson,2,602.26,Valid
408,3835,Axel Higgins,02-01-2019,06-12-2022,IT Support,Paul Smith,axel.higgins@bilearner.com,NEL,Active,Part-Time,Zone B,Part-Time,Resignation,It/Is,Yard (Material Handling),11-10-1993,MA,Associate,Male,45952,Hispanic,Divorced,Fully Meets,3,01-10-2022,5,3,1,05-11-2022,Customer Service,External,Failed,Howardland,Austin Todd,3,439.63,Valid
2579,3006,Efrain Underwood,04-10-2022,22-05-2022,Production Technician II,Michael Smith,efrain.underwood@bilearner.com,NEL,Active,Part-Time,Zone C,Full-Time,Unk,Production       ,Field Operations,26-07-1968,MA,Laborer,Female,88958,Asian,Single,Fully Meets,1,28-02-2023,3,5,2,13-05-2023,Communication Skills,External,Passed,Port Jaredfort,Shannon Turner,3,415.18,Invalid
2254,2681,Jaime Greer,16-06-2020,13-08-2021,Area Sales Manager,Hannah Rose,jaime.greer@bilearner.com,WBL,Active,Part-Time,Zone C,Full-Time,Involuntary,Sales,Field Operations,04-02-1984,ID,Technician,Male,47652,Black,Married,Fully Meets,1,22-07-2023,3,3,3,26-01-2023,Leadership Development,Internal,Completed,Sarahshire,Cassandra Davis,1,318.38,Valid
52,3479,Sarai Stone,02-08-2022,02-04-2023,Area Sales Manager,Madison Wilson,sarai.stone@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Involuntary,Sales,Project Management - Con,17-05-1962,TX,Technician,Female,96336,Hispanic,Widowed,Fully Meets,2,03-11-2022,4,4,4,18-01-2023,Communication Skills,Internal,Passed,Stephanieburgh,Michael Dixon,3,443.45,Valid
644,1071,Yadira Mcmillan,28-03-2019,17-10-2020,Software Engineer,Amy Bell,yadira.mcmillan@bilearner.com,PL,Voluntarily Terminated,Contract,Zone A,Part-Time,Involuntary,Software Engineering,Field Operations,23-06-1968,MA,Laborer,Male,30139,Black,Married,Fully Meets,3,15-05-2023,1,2,2,16-03-2023,Communication Skills,Internal,Completed,Johnport,Amanda Medina,5,234.26,Valid
1763,2190,Kimberly Horn,25-04-2023,15-06-2023,Production Technician II,Steven Kennedy,kimberly.horn@bilearner.com,SVG,Active,Part-Time,Zone C,Full-Time,Voluntary,Production       ,General - Con,20-01-1985,MA,Laborer,Female,46637,Asian,Single,Needs Improvement,5,31-03-2023,5,2,3,29-04-2023,Technical Skills,Internal,Completed,Lake Elizabeth,Patricia King,2,623.98,Valid
2776,3203,Marianne Eaton,19-01-2021,11-09-2022,Production Technician I,John Lutz,marianne.eaton@bilearner.com,PYZ,Voluntarily Terminated,Contract,Zone C,Part-Time,Voluntary,Production       ,General - Sga,10-09-1961,MA,Administrator,Female,2343,White,Single,Fully Meets,4,11-11-2022,4,4,2,01-09-2022,Project Management,External,Passed,Port Nicole,Joan Roach,2,317.06,Valid
900,1327,Rhys Lawson,14-01-2019,22-05-2022,Sr. Network Engineer,Lisa Mills,rhys.lawson@bilearner.com,WBL,Active,Part-Time,Zone B,Temporary,Unk,Admin Offices,Engineers,20-02-1960,MA,Engineer,Male,93156,White,Single,Fully Meets,3,23-03-2023,5,3,4,02-07-2023,Leadership Development,Internal,Passed,Abbottton,Belinda Gonzalez,3,609.01,Valid
1073,1500,Brenden Marks,13-05-2019,22-05-2022,Production Technician I,Kevin Rodriguez,brenden.marks@bilearner.com,SVG,Active,Part-Time,Zone B,Part-Time,Unk,Production       ,Field Operations,02-02-1985,MA,Tower Hand,Female,92438,Hispanic,Divorced,Fully Meets,3,24-07-2023,1,4,4,12-01-2023,Technical Skills,Internal,Passed,New Kathrynchester,Ashley Robbins DDS,2,916.73,Valid
472,3899,Eugene Pena,07-03-2021,31-08-2021,Sr. Network Engineer,Ruben Cook,eugene.pena@bilearner.com,BPC,Leave of Absence,Contract,Zone B,Part-Time,Resignation,It/Is,Engineers,22-06-1943,CT,Engineer,Female,88656,Other,Divorced,Fully Meets,3,04-02-2023,4,5,4,23-09-2022,Customer Service,Internal,Failed,Singletonborough,Laura Hahn,2,662.56,Valid
2738,3165,Kasey Pineda,08-03-2019,08-02-2021,Production Technician I,Kenneth Wilkinson,kasey.pineda@bilearner.com,CCDR,Active,Part-Time,Zone C,Full-Time,Retirement,Production       ,Field Operations,24-12-1994,MA,Laborer,Female,38677,Black,Single,Fully Meets,2,17-06-2023,1,5,5,28-08-2022,Leadership Development,External,Failed,Johnstonchester,Carly Jacobs,4,972.9,Valid
2546,2973,Jacquelyn Williams,01-12-2019,22-05-2022,Production Technician I,Julia Poole,jacquelyn.williams@bilearner.com,SVG,Active,Part-Time,Zone C,Part-Time,Unk,Production       ,General - Con,14-06-1951,MA,Flagger,Female,2109,Other,Married,Fully Meets,5,09-12-2022,1,3,3,13-07-2023,Technical Skills,Internal,Failed,Fullershire,Charles Jones,5,458.81,Valid
44,3471,Jonathan Adkins,29-02-2020,22-05-2022,Area Sales Manager,John Marshall,jonathan.adkins@bilearner.com,CCDR,Active,Part-Time,Zone C,Temporary,Unk,Sales,Field Operations,03-01-1967,TX,Foreman,Male,64350,Asian,Married,Fully Meets,4,30-04-2023,2,4,1,23-03-2023,Customer Service,External,Passed,West Jonathan,Frank Joyce,3,109.98,Valid
289,3716,Chaim Chase,31-07-2022,18-02-2023,Production Technician II,David Goodman,chaim.chase@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Voluntary,Production       ,General - Con,27-06-1993,MA,Laborer,Female,5569,Black,Married,Fully Meets,1,19-11-2022,5,3,3,07-03-2023,Project Management,Internal,Incomplete,East Michellemouth,Christopher Carroll,4,959.78,Valid
912,1339,Kadence Gentry,01-04-2021,14-08-2022,Sr. Network Engineer,Michael Norton,kadence.gentry@bilearner.com,CCDR,Active,Contract,Zone B,Temporary,Retirement,It/Is,Wireline Construction,19-11-1981,MA,Foreman,Male,47635,Hispanic,Widowed,Fully Meets,3,02-12-2022,1,3,2,24-11-2022,Customer Service,Internal,Incomplete,Taylorhaven,Dana Adams,3,754.47,Valid
2083,2510,Ronald Lamb,25-11-2019,24-02-2023,Software Engineer,Mitchell Oliver,ronald.lamb@bilearner.com,MSC,Active,Contract,Zone C,Temporary,Retirement,Software Engineering,Aerial,24-03-1988,MA,Lineman,Male,87866,Asian,Single,Fully Meets,1,10-09-2022,2,2,2,22-08-2022,Customer Service,Internal,Completed,Huynhburgh,Lisa Williams,2,580.84,Valid
1360,1787,Layla Gutierrez,06-04-2019,15-08-2020,Production Technician I,Edward Peterson,layla.gutierrez@bilearner.com,BPC,Active,Contract,Zone B,Temporary,Voluntary,Production       ,Engineers,10-07-1956,MA,Engineer,Male,76007,Hispanic,Divorced,Fully Meets,3,23-02-2023,2,5,3,31-08-2022,Project Management,Internal,Passed,South Michaelstad,Steven Villa,2,756.7,Valid
2895,3322,Roland Berg,31-07-2020,27-09-2022,Production Technician II,Kathleen Bowen,roland.berg@bilearner.com,CCDR,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Voluntary,Production       ,Aerial,09-10-1943,MA,Lineman,Male,25557,White,Single,Fully Meets,4,27-11-2022,2,5,4,11-05-2023,Communication Skills,External,Failed,South Davidtown,Dr. Derek Shaffer,5,371.76,Valid
2603,3030,Kadin Mcdowell,05-07-2022,03-01-2023,Production Technician II,Kevin Davis,kadin.mcdowell@bilearner.com,PYZ,Active,Full-Time,Zone C,Part-Time,Voluntary,Production       ,Wireline Construction,10-08-1953,MA,Laborer,Female,51064,White,Single,Fully Meets,1,05-12-2022,2,2,5,24-12-2022,Technical Skills,Internal,Passed,Port Codyburgh,Miranda Kennedy,2,287.34,Valid
1226,1653,Greta Fields,06-11-2018,26-12-2019,Area Sales Manager,Alyssa Gutierrez,greta.fields@bilearner.com,EW,Active,Part-Time,Zone B,Temporary,Involuntary,It/Is,Field Operations,07-01-1957,MA,Foreman,Male,63435,Hispanic,Married,Fully Meets,3,02-12-2022,2,4,5,24-07-2023,Technical Skills,External,Incomplete,Jasonport,Tammy Gaines,1,886.01,Valid
296,3723,Elliana Villanueva,29-04-2022,16-07-2022,Production Technician I,Ryan Downs,elliana.villanueva@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone A,Temporary,Retirement,Production       ,Wireline Construction,30-08-1972,MA,Laborer,Male,46742,Asian,Married,Fully Meets,3,18-06-2023,2,1,4,06-09-2022,Communication Skills,Internal,Completed,Hesterville,Isabel Little,1,457.17,Valid
1241,1668,Taniyah Mcmillan,10-07-2023,22-05-2022,Senior BI Developer,Eric Mcclain,taniyah.mcmillan@bilearner.com,CCDR,Active,Part-Time,Zone C,Part-Time,Unk,Admin Offices,Aerial,07-09-1947,MA,Laborer,Male,35842,Black,Single,Fully Meets,3,01-10-2022,2,1,3,23-06-2023,Customer Service,External,Failed,Lake Melanie,Jocelyn Lee,5,673.27,Invalid
1005,1432,Madeline Bernard,18-07-2019,22-05-2022,Production Technician II,Timothy Johnston,madeline.bernard@bilearner.com,PYZ,Active,Contract,Zone A,Part-Time,Unk,Production       ,Project Management - Con,29-07-1991,MA,Administration,Male,96784,White,Married,Exceeds,3,13-10-2022,4,3,4,06-08-2022,Communication Skills,Internal,Completed,Patelstad,Crystal Baldwin,4,894.75,Valid
1665,2092,Hadley Benson,13-11-2019,22-05-2022,Production Technician II,Sean Jones,hadley.benson@bilearner.com,NEL,Active,Part-Time,Zone C,Full-Time,Unk,Production       ,Field Operations,09-09-1987,MA,Laborer,Female,36134,Asian,Widowed,Fully Meets,3,24-07-2023,1,2,3,13-03-2023,Communication Skills,External,Completed,Smithchester,Brian Odom,5,246.13,Valid
746,1173,Kaylyn Patrick,14-11-2020,01-11-2021,Production Technician I,Christine Foster,kaylyn.patrick@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Resignation,Production       ,Isp,30-01-1968,MA,Manager,Female,38596,White,Widowed,Fully Meets,3,16-06-2023,5,5,2,09-02-2023,Customer Service,Internal,Passed,Brownington,Penny Stevenson,4,901.42,Valid
2851,3278,Mina Bryant,08-09-2020,17-10-2021,Production Technician II,Angela Griffin MD,mina.bryant@bilearner.com,PL,Active,Contract,Zone A,Part-Time,Retirement,Production       ,Field Operations,15-11-1944,MA,Laborer,Female,4862,Black,Married,Fully Meets,4,14-10-2022,1,4,4,15-03-2023,Leadership Development,Internal,Failed,Tonyachester,Angela Murphy,3,855.9,Valid
291,3718,Dalton Frazier,25-05-2021,22-10-2021,Production Technician II,Claudia White,dalton.frazier@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone C,Temporary,Voluntary,Production       ,Field Operations,15-09-1946,MA,Driver,Female,52357,Other,Married,Fully Meets,4,05-10-2022,1,1,3,02-05-2023,Communication Skills,Internal,Completed,Washingtonshire,Tracy Valenzuela,2,325.7,Valid
781,1208,Jazlene Mcdaniel,17-08-2019,25-10-2019,Production Manager,Melissa Greene,jazlene.mcdaniel@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Retirement,Production       ,Wireline Construction,30-12-1979,MA,Laborer,Female,59862,Black,Single,Fully Meets,3,18-08-2022,5,1,5,20-09-2022,Leadership Development,Internal,Passed,Josephside,Sean Jones,3,492.39,Valid
2144,2571,Hayley Keller,17-03-2021,08-09-2022,BI Director,Megan Hart,hayley.keller@bilearner.com,SVG,Active,Part-Time,Zone A,Full-Time,Retirement,It/Is,Field Operations,11-02-1989,MA,Technician,Female,30960,Asian,Divorced,Fully Meets,2,19-06-2023,3,3,5,15-08-2022,Technical Skills,Internal,Failed,Jimmymouth,Darren Harrell,2,919.95,Valid
322,3749,Kayden Soto,16-02-2021,22-05-2022,Production Technician I,Samantha Pugh,kayden.soto@bilearner.com,EW,Active,Full-Time,Zone A,Full-Time,Unk,Production       ,Project Management - Eng,02-05-1985,MA,Planner,Female,27488,Other,Married,Fully Meets,4,01-04-2023,1,3,3,28-09-2022,Technical Skills,External,Passed,Ryanburgh,Rebekah Campbell,4,742.98,Valid
298,3725,Ryker Cox,07-04-2019,09-07-2023,Production Technician I,Stephanie Patterson,ryker.cox@bilearner.com,SVG,Active,Contract,Zone B,Part-Time,Voluntary,Production       ,Aerial,21-08-1955,MA,Lineman,Male,36808,Asian,Widowed,Fully Meets,1,17-05-2023,4,3,3,23-05-2023,Customer Service,External,Failed,Garcialand,Carrie Stanton,3,135.18,Valid
1298,1725,Jamarcus Thomas,30-05-2021,22-05-2022,BI Developer,Nancy Cruz,jamarcus.thomas@bilearner.com,PL,Active,Contract,Zone A,Part-Time,Unk,It/Is,Field Operations,29-09-1947,MA,Technician,Male,55738,Black,Divorced,Fully Meets,3,09-04-2023,2,4,5,16-01-2023,Customer Service,External,Completed,Cynthiaview,James Mccormick,1,743.28,Valid
194,3621,Victoria Franco,28-11-2018,22-05-2022,Production Technician I,Natalie Cannon,victoria.franco@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Unk,Production       ,Wireless,09-09-1997,MA,Laborer,Male,15586,White,Married,Fully Meets,2,23-06-2023,2,3,2,15-07-2023,Leadership Development,External,Passed,Lake Teresa,Frank Perry,3,879.89,Valid
63,3490,Weston Preston,11-02-2019,22-05-2022,Area Sales Manager,Crystal Wallace,weston.preston@bilearner.com,MSC,Active,Part-Time,Zone A,Part-Time,Unk,Sales,General - Sga,10-07-1991,TX,Director,Female,37965,Hispanic,Divorced,Fully Meets,2,12-10-2022,5,3,2,19-07-2023,Technical Skills,Internal,Failed,Lake Robertberg,Samantha Williams,3,389.59,Valid
393,3820,Anita Shepard,11-08-2018,21-05-2021,Network Engineer,George Tran,anita.shepard@bilearner.com,EW,Active,Contract,Zone C,Full-Time,Voluntary,It/Is,General - Con,29-09-1976,MA,Foreman,Female,1773,Other,Divorced,Fully Meets,3,26-07-2023,1,3,4,19-08-2022,Project Management,External,Incomplete,Matthewmouth,Dawn Dunn,2,333.8,Valid
727,1154,Meadow Avery,27-09-2021,05-02-2023,Production Technician I,Andrew Perez,meadow.avery@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Retirement,Production       ,Field Operations,01-11-1987,MA,Laborer,Female,76772,White,Married,Fully Meets,3,09-06-2023,1,3,2,12-08-2022,Customer Service,Internal,Incomplete,West Sandra,Danielle Decker,3,338.48,Valid
1583,2010,Araceli Mcguire,04-02-2023,24-06-2023,Production Technician I,Eric Vincent,araceli.mcguire@bilearner.com,SVG,Active,Part-Time,Zone B,Part-Time,Resignation,Production       ,Catv,07-03-1949,MA,Laborer,Female,71663,Hispanic,Married,Fully Meets,3,17-02-2023,4,4,4,22-08-2022,Communication Skills,Internal,Passed,Andrewview,Kristen Rogers,2,601.66,Valid
1547,1974,Jene'ya Darson,14-04-2021,22-05-2022,Production Technician I,Robert Joseph,jene'ya.darson@bilearner.com,NEL,Active,Part-Time,Zone A,Temporary,Unk,Production       ,Aerial,29-12-1968,MA,Supervisor,Female,2110,White,Widowed,Fully Meets,3,17-01-2023,4,1,3,08-10-2022,Project Management,Internal,Incomplete,Port Billy,Jean Lee,2,677.45,Valid
2425,2852,Eden Levy,06-12-2021,22-05-2022,Production Technician I,Brianna Butler,eden.levy@bilearner.com,NEL,Active,Part-Time,Zone C,Temporary,Unk,Production       ,Field Operations,20-11-1946,MA,Laborer,Male,87984,Other,Widowed,Fully Meets,1,02-02-2023,2,1,2,23-06-2023,Communication Skills,Internal,Incomplete,Brownbury,Austin Moss,3,820.39,Valid
14,3441,Prater Jeremy,28-04-2019,22-05-2022,Area Sales Manager,Tyler Lewis,prater.jeremy@bilearner.com,BPC,Active,Part-Time,Zone A,Part-Time,Unk,Sales,General - Con,21-11-1989,NV,Lineman,Male,89139,Asian,Widowed,Exceeds,4,30-10-2022,4,2,5,08-01-2023,Project Management,Internal,Passed,Carrollside,Robert Kane,4,450.2,Valid
2567,2994,Sammy Walter,18-02-2022,22-05-2022,Production Technician I,Tiffany Smith,sammy.walter@bilearner.com,BPC,Active,Part-Time,Zone B,Temporary,Unk,Production       ,Engineers,10-05-1953,MA,Engineer,Male,14098,Other,Married,Fully Meets,4,16-12-2022,5,5,3,14-12-2022,Project Management,External,Incomplete,New Brandiport,Sabrina Delgado,1,936.24,Valid
1600,2027,Liam Figueroa,22-05-2019,22-05-2022,Production Technician I,Michael Ortiz,liam.figueroa@bilearner.com,EW,Active,Part-Time,Zone A,Full-Time,Unk,Production       ,Fielders,04-08-1974,MA,Engineer,Female,42458,Black,Single,Fully Meets,3,15-06-2023,3,1,3,08-08-2022,Technical Skills,External,Incomplete,New Audrey,Mariah Jones,5,664.12,Valid
1090,1517,Leyla Davila,02-12-2021,25-04-2022,Production Technician II,Deborah Clark,leyla.davila@bilearner.com,WBL,Active,Full-Time,Zone C,Part-Time,Involuntary,Production       ,Splicing,05-03-1986,MA,Splicer,Male,4704,White,Married,Fully Meets,3,22-01-2023,4,5,3,12-01-2023,Customer Service,External,Passed,Parkerland,Nicholas Wallace,3,615.84,Valid
2111,2538,Isaias Pineda,14-09-2019,22-05-2022,BI Developer,Ebony Shepard,isaias.pineda@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Unk,It/Is,Wireline Construction,19-02-1986,MA,Groundman,Female,95322,Hispanic,Single,Fully Meets,5,02-10-2022,5,4,5,06-04-2023,Leadership Development,External,Passed,West Christina,Keith Dean,3,418.25,Valid
203,3630,Stephanie Briggs,23-02-2019,22-05-2022,Production Technician I,Scott Davis,stephanie.briggs@bilearner.com,MSC,Active,Contract,Zone B,Full-Time,Unk,Production       ,Field Operations,07-05-1965,MA,Laborer,Male,81819,Other,Widowed,Fully Meets,5,19-10-2022,5,3,2,24-09-2022,Technical Skills,Internal,Failed,Hillland,Johnathan Rodriguez,5,507.58,Valid
2418,2845,Jett York,03-09-2020,22-05-2022,Production Technician II,Nancy Newman,jett.york@bilearner.com,WBL,Active,Full-Time,Zone B,Part-Time,Unk,Production       ,General - Con,18-06-1979,MA,Foreman,Female,60312,White,Single,Fully Meets,4,14-11-2022,3,4,2,06-02-2023,Customer Service,External,Completed,South Lori,Pamela Myers,2,764.22,Valid
152,3579,Constance Sloan,20-05-2021,22-05-2022,Production Technician II,Sean Marsh,constance.sloan@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Unk,Production       ,Field Operations,15-11-1946,MA,Laborer,Female,1851,Asian,Widowed,Needs Improvement,4,27-04-2023,5,3,3,27-04-2023,Communication Skills,External,Failed,South Jillian,Amber Wright,2,199.82,Valid
2901,3328,Braylen Cruz,24-10-2020,11-04-2023,Production Technician I,Pamela Carter,braylen.cruz@bilearner.com,NEL,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Resignation,Production       ,Engineers,06-02-1961,MA,Engineer,Male,24046,White,Married,Fully Meets,3,19-05-2023,2,5,4,26-11-2022,Technical Skills,Internal,Failed,South Christopher,John Faulkner,1,391.22,Valid
1359,1786,Tara Hoover,31-03-2022,14-06-2022,Production Technician I,Daniel Banks,tara.hoover@bilearner.com,PL,Active,Full-Time,Zone A,Temporary,Resignation,Production       ,Field Operations,10-11-1979,MA,Laborer,Male,67173,Hispanic,Widowed,Fully Meets,3,03-06-2023,4,2,1,23-04-2023,Communication Skills,External,Completed,South Heather,Casey Armstrong,2,942.28,Valid
772,1199,Jason Munoz,12-12-2020,22-05-2022,Production Technician I,Richard Graves,jason.munoz@bilearner.com,PL,Active,Full-Time,Zone B,Part-Time,Unk,Production       ,Field Operations,14-04-1950,MA,Laborer,Female,75258,White,Widowed,Fully Meets,3,27-06-2023,3,3,3,28-11-2022,Leadership Development,External,Passed,Claytonstad,Christopher Owen,2,663.19,Valid
2678,3105,Josie Melton,07-06-2020,09-07-2022,Production Technician I,Scott Stone,josie.melton@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Resignation,Production       ,Fielders,12-05-1943,MA,Engineer,Male,86764,Black,Married,Fully Meets,1,31-10-2022,2,1,2,30-08-2022,Technical Skills,External,Failed,Hillville,Tammy Thomas,3,805.93,Valid
1001,1428,Campbell Doyle,08-12-2022,22-05-2022,Production Technician II,Paula Ross,campbell.doyle@bilearner.com,SVG,Active,Full-Time,Zone C,Part-Time,Unk,Production       ,Executive,26-02-1970,MA,Director,Male,76607,White,Divorced,Exceeds,3,04-06-2023,3,5,2,30-08-2022,Technical Skills,Internal,Failed,South Crystal,Dr. Jennifer Jones,5,956.11,Invalid
718,1145,Autumn Barrera,24-09-2020,22-05-2022,Production Technician II,David Moore,autumn.barrera@bilearner.com,TNS,Active,Contract,Zone B,Full-Time,Unk,Production       ,Shop (Fleet),04-03-1948,MA,Shop,Male,66792,Hispanic,Married,Fully Meets,3,24-10-2022,3,3,4,15-11-2022,Technical Skills,Internal,Incomplete,North Madelineville,Teresa Lee,2,401.53,Valid
612,1039,Nolan Perez,22-08-2019,25-03-2022,Software Engineer,Joshua Daniels,nolan.perez@bilearner.com,EW,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Involuntary,Software Engineering,Finance & Accounting,17-11-1982,MA,Administrative,Female,46407,Other,Widowed,Fully Meets,3,03-12-2022,2,4,5,24-01-2023,Customer Service,External,Passed,East Williamport,Heather Silva,5,520.41,Valid
842,1269,Elyse Pratt,23-08-2022,22-05-2022,Production Technician I,Brianna Blanchard,elyse.pratt@bilearner.com,MSC,Active,Contract,Zone A,Full-Time,Unk,Production       ,Yard (Material Handling),28-04-1965,MA,Laborer,Female,82774,Black,Divorced,Fully Meets,3,19-09-2022,1,2,4,23-12-2022,Customer Service,External,Passed,Lake Kevin,Tommy Wilson,4,813.9,Invalid
266,3693,Amya Vega,20-05-2019,30-08-2020,Production Technician II,Alexa Smith,amya.vega@bilearner.com,SVG,Active,Part-Time,Zone B,Temporary,Involuntary,Production       ,Project Management - Con,01-08-1977,MA,Field Project Manager,Female,13727,White,Married,Exceeds,2,09-04-2023,3,1,1,24-01-2023,Project Management,External,Completed,Martineztown,Corey Morales,1,861.5,Valid
51,3478,Thomas Chandler,17-09-2018,09-01-2019,Area Sales Manager,Richard Hodges,thomas.chandler@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,Resignation,Sales,Wireline Construction,10-10-1957,KY,Groundman,Female,45149,Hispanic,Married,Fully Meets,2,29-11-2022,3,4,1,05-10-2022,Technical Skills,External,Incomplete,Port Matthew,Daniel Solomon,1,526.74,Valid
1195,1622,Matthew Westinghouse,30-08-2021,22-03-2022,BI Developer,Cynthia Goodwin,matthew.westinghouse@bilearner.com,TNS,Active,Contract,Zone A,Part-Time,Retirement,It/Is,Aerial,21-01-1942,MA,Director,Male,2134,Asian,Single,Needs Improvement,3,29-04-2023,1,5,5,17-12-2022,Communication Skills,Internal,Passed,Port Jonathanburgh,Jason Martinez,4,344.06,Valid
1270,1697,Mattie Peters,24-05-2023,21-07-2023,BI Developer,Melanie Campbell,mattie.peters@bilearner.com,MSC,Active,Full-Time,Zone B,Part-Time,Retirement,It/Is,General - Con,15-06-1987,MA,Foreman,Male,3758,Asian,Widowed,Fully Meets,3,15-10-2022,1,5,2,14-10-2022,Leadership Development,External,Passed,South Mistychester,Sierra Bishop,4,503.3,Valid
1491,1918,Callum Blair,09-01-2023,14-03-2023,Production Technician I,Kayla Shelton,callum.blair@bilearner.com,MSC,Active,Contract,Zone B,Temporary,Involuntary,Production       ,Field Operations,12-09-1990,MA,Supervisor,Female,36065,Black,Single,Fully Meets,3,01-10-2022,3,5,5,03-08-2023,Communication Skills,Internal,Incomplete,South Thomas,Gary Rocha,2,226.7,Valid
1582,2009,Cayden Maynard,17-11-2021,22-05-2022,Production Technician I,Alexander Parker,cayden.maynard@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,Unk,Production       ,Project Management - Con,01-10-1997,MA,Engineer,Female,9141,White,Widowed,Fully Meets,3,27-02-2023,5,2,2,20-01-2023,Customer Service,Internal,Incomplete,Nicoleside,Gary Johnson,1,319.94,Valid
521,3948,Randall Pearson,03-02-2023,29-05-2023,Data Analyst,Peggy Mccoy,randall.pearson@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone C,Full-Time,Involuntary,It/Is,Aerial,29-10-1943,MA,Foreman,Male,2747,Hispanic,Married,Fully Meets,3,10-03-2023,4,4,2,02-04-2023,Leadership Development,External,Passed,East Wesleyport,William Rios,5,350.68,Valid
1694,2121,Jenna Cochran,20-08-2020,22-05-2022,Production Technician II,Angel Rhodes,jenna.cochran@bilearner.com,TNS,Active,Part-Time,Zone A,Full-Time,Unk,Production       ,Splicing,11-09-1998,MA,Splicer,Female,12265,Asian,Married,Exceeds,5,29-01-2023,4,1,3,31-12-2022,Project Management,Internal,Passed,Kimberlyberg,Sara Johnson,2,459.39,Valid
2663,3090,Morgan Roth,08-03-2023,22-05-2022,Production Technician I,Brittany Rios,morgan.roth@bilearner.com,MSC,Active,Part-Time,Zone B,Part-Time,Unk,Production       ,Field Operations,14-02-1957,MA,Foreman,Male,54485,Black,Married,Fully Meets,5,15-01-2023,3,2,4,24-11-2022,Technical Skills,Internal,Incomplete,Port Davidview,Lucas Larson,4,284.29,Invalid
